id,name,city,country,coordinates
delhi-anand-vihar,Anand Vihar,Delhi,IN,"{'latitude': 28.646, 'longitude': 77.315}"
delhi-rk-puram,R.K. Puram,Delhi,IN,"{'latitude': 28.562, 'longitude': 77.183}"
delhi-mandir-marg,Mandir Marg,Delhi,IN,"{'latitude': 28.637, 'longitude': 77.207}"
delhi-ashok-vihar,Ashok Vihar,Delhi,IN,"{'latitude': 28.692, 'longitude': 77.17}"
bangalore-btm,BTM Layout,Bangalore,IN,"{'latitude': 12.916, 'longitude': 77.61}"
bangalore-peenya,Peenya,Bangalore,IN,"{'latitude': 13.03, 'longitude': 77.53}"
bangalore-yeshwanthpur,Yeshwanthpur,Bangalore,IN,"{'latitude': 13.02, 'longitude': 77.55}"
bangalore-whitefield,Whitefield,Bangalore,IN,"{'latitude': 12.969, 'longitude': 77.749}"
mumbai-bandra,Bandra,Mumbai,IN,"{'latitude': 19.054, 'longitude': 72.84}"
mumbai-kurla,Kurla,Mumbai,IN,"{'latitude': 19.074, 'longitude': 72.88}"
mumbai-borivali,Borivali,Mumbai,IN,"{'latitude': 19.231, 'longitude': 72.856}"
mumbai-dadar,Dadar,Mumbai,IN,"{'latitude': 19.017, 'longitude': 72.843}"
358450,"Bombay Castel, Ooty - TNPCB",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 11.4068288, 'longitude': 76.7138973}"
358451,"Vasanthapuram, Vellore - TNPCB",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 12.909494, 'longitude': 79.131861}"
358452,"Chalai Bazaar, Ramanathapuram - TNPCB",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 9.36399, 'longitude': 78.831977}"
358453,"Mendonsa Colony, Dindigul - TNPCB",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 10.358535, 'longitude': 77.984321}"
358454,"SIPCOT Phase-1, Hosur - TNPCB",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 12.746998, 'longitude': 77.813811}"
358455,"Sona College of Technology, Salem - TNPCB",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 11.679111, 'longitude': 78.125052}"
358456,"Gulzarpet, Anantapur - APPCB",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 14.675886, 'longitude': 77.593027}"
358457,"PSG College of Arts and Science, Coimbatore - TNPCB",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 11.0328, 'longitude': 77.0349}"
358467,"Civil Lines, Bareilly - UPPCB",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 28.359581, 'longitude': 79.414455}"
358627,"Crescent University, Chengalpattu - TNPCB",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 12.8777316, 'longitude': 80.0834807}"
358665,"Ramteerth Nagar, Belgaum - KSPCB",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 15.888653, 'longitude': 74.541751}"
361378,"Paryavaran Parisar, Bhopal - MPPCB",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 23.210494, 'longitude': 77.425409}"
361411,"IITG, Guwahati - PCBA",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 26.2028636, 'longitude': 91.70046436}"
363601,"Girls College, Sivasagar - PCBA",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 26.987634, 'longitude': 94.636574}"
1236017,"Dhathutole, Handigaun",,"{'id': 145, 'code': 'NP', 'name': 'Nepal'}","{'latitude': 27.727502, 'longitude': 85.330135}"
1236037,Dhopagachi,,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 22.3743, 'longitude': 88.415}"
1285342,SPARTAN - Dhaka University,,"{'id': 128, 'code': 'BD', 'name': 'Bangladesh'}","{'latitude': 23.7284, 'longitude': 90.3982}"
1285345,SPARTAN - IIT Kanpur,,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 26.5128, 'longitude': 80.2316}"
1894641,Lahore,,"{'id': 109, 'code': 'PK', 'name': 'Pakistan'}","{'latitude': 31.54815, 'longitude': 74.34396}"
2498781,SiriJaya,,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 12.909153635368195, 'longitude': 77.52476183092863}"
2655791,Near Martin Luther King Blvd,,"{'id': 10, 'code': 'CN', 'name': 'China'}","{'latitude': 35.04242, 'longitude': 85.29419}"
2689464,,,"{'id': 10, 'code': 'CN', 'name': 'China'}","{'latitude': 35.0424, 'longitude': 85.29417}"
2812757,Jaffna,,"{'id': 184, 'code': 'LK', 'name': 'Sri Lanka'}","{'latitude': 9.66831, 'longitude': 80.02299}"
2848864,"Dabali, Handigaun",,"{'id': 145, 'code': 'NP', 'name': 'Nepal'}","{'latitude': 27.68189114, 'longitude': 85.28707804}"
2860223,GK1 (Oberoi Terrace),,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 28.5500047, 'longitude': 77.2431058}"
3024966,NASA GSFC Rutgers Calib. N8,,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 28.31733, 'longitude': 76.91603}"
3174188,Malav,,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 22.70763, 'longitude': 75.85257}"
3174189,Bicholi Hapsi,,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 22.71771, 'longitude': 75.93739}"
3174190,Musakhedi,,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 22.6967, 'longitude': 75.89488}"
3194367,"Dept. of Public Health and Informatics, Jahangirnagar University",,"{'id': 128, 'code': 'BD', 'name': 'Bangladesh'}","{'latitude': 23.888280501941725, 'longitude': 90.26536993068466}"
3292849,Farhan Shah Labs,,"{'id': 109, 'code': 'PK', 'name': 'Pakistan'}","{'latitude': 32.424312, 'longitude': 74.52885}"
3409309,"Lajpat Nagar, Moradabad - UPPCB",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 28.825341, 'longitude': 78.7213009}"
3409317,"Chauhan Colony, Chandrapur - MPCB",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 19.9629, 'longitude': 79.298714}"
3409318,"Central School, Lucknow - CPCB",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 26.8821003, 'longitude': 80.9302753}"
3409319,"Alandur Bus Depot, Chennai - CPCB",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 12.9099161, 'longitude': 80.1076538}"
3409320,"Rabindra Bharati University, Kolkata - WBPCB",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 22.627875, 'longitude': 88.3804}"
3409321,Haldia - WBSPCB,,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 22.06047, 'longitude': 88.109737}"
3409322,"Pimpleshwar Mandir, Thane - MPCB",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 19.192056, 'longitude': 72.9585188}"
3409323,"Worli, Mumbai - MPCB",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 18.9936162, 'longitude': 72.8128113}"
3409328,"Bandra Kurla Complex, Mumbai - IITM",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 19.0627, 'longitude': 72.84614}"
3409329,"Deonar, Mumbai - IITM",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 19.04946, 'longitude': 72.923}"
3409330,"Sector-19A Nerul, Navi Mumbai - IITM",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 19.044, 'longitude': 73.0325}"
3409331,"Bhosari, Pune - IITM",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 18.640051, 'longitude': 73.848956}"
3409334,"Ashwini Nagar, Haveri - KSPCB",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 14.7918, 'longitude': 75.3896}"
3409335,"B.Katihalli, Hassan - KSPCB",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 13.008556, 'longitude': 76.125258}"
3409336,"GIFT City, Gandhinagar - IITM",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 23.163798, 'longitude': 72.677768}"
3409338,"DRCC Anandpur, Begusarai - BSPCB",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 25.444266, 'longitude': 86.140169}"
3409339,"Central Jail, Buxar - BSPCB",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 25.555605, 'longitude': 83.950942}"
3409340,"Zero Point GICI, Gangtok - SSPCB",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 27.33853, 'longitude': 88.614099}"
3409341,"Manipur University, Imphal - Manipur PCB",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 24.7524239, 'longitude': 93.9286218}"
3409342,"DM College of Science, Imphal - Manipur PCB",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 24.8207389, 'longitude': 93.9423085}"
3409343,"Keelapalur, Ariyalur - TNPCB",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 11.06825, 'longitude': 79.07033}"
3409344,"Municipal Corporation Office, Tirunelveli - TNPCB",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 8.728442, 'longitude': 77.6962}"
3409345,"Parisutham Nagar, Thanjavur - TNPCB",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 10.7654824, 'longitude': 79.1389968}"
3409346,"Semmandalam, Cuddalore - TNPCB",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 11.7637683, 'longitude': 79.7499835}"
3409347,"SIPCOT Phase-1, Hosur - TNPCB",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 12.746998, 'longitude': 77.813811}"
3409348,"Uchapatti, Madurai - TNPCB",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 9.865935, 'longitude': 78.022669}"
3409349,"Vasanthapuram, Vellore - TNPCB",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 12.909494, 'longitude': 79.131861}"
3409350,"Velippalayam, Nagapattinam - TNPCB",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 10.798548, 'longitude': 79.838212}"
3409351,"VOC Nagar_SIPCOT, Ranipet - TNPCB",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 12.952707, 'longitude': 79.30394}"
3409353,"Kilambi, Kanchipuram - TNPCB",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 12.864618, 'longitude': 79.659968}"
3409354,"Kudikadu, Cuddalore - TNPCB",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 11.6829898, 'longitude': 79.7532099}"
3409355,"Sona College of Technology, Salem - TNPCB",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 11.679111, 'longitude': 78.125052}"
3409356,"Bharathidasan University, Palkalaiperur - TNPCB",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 10.681158, 'longitude': 78.741746}"
3409357,"Kamadenu Nagar, Karur - TNPCB",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 10.96782, 'longitude': 78.080882}"
3409358,"St Joseph College, Tiruchirappalli - TNPCB",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 10.830158, 'longitude': 78.691849}"
3409359,"Kalabhavan, Dharwad - KSPCB",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 15.459706, 'longitude': 75.008381}"
3409360,"IITG, Guwahati - PCBA",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 26.2028636, 'longitude': 91.70046436}"
3409361,"AIIMS, Raipur - CECB",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 21.258815, 'longitude': 81.578979}"
3409362,"Siltara Phase-II, Raipur - CECB",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 21.371751, 'longitude': 81.664929}"
3409363,"Krishak Nagar, Raipur - CECB",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 21.237755, 'longitude': 81.705301}"
3409364,"Bhatagaon New ISBT, Raipur - CECB",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 21.219665, 'longitude': 81.630094}"
3409365,"Rampur, Korba - CECB",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 22.368195, 'longitude': 82.746431}"
3409366,"Urja Nagar, Korba - CECB",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 22.348441, 'longitude': 82.549611}"
3409367,"Hathkhoj, Bhilai - CECB",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 21.224231, 'longitude': 81.40835}"
3409368,"32Bungalows, Bhilai - CECB",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 21.194815, 'longitude': 81.31477}"
3409369,"Maharaj Bada, Gwalior - MPPCB",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 26.200388, 'longitude': 78.147714}"
3409370,"Civil Lines, Sagar - MPPCB",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 23.838586, 'longitude': 78.759431}"
3409371,"Science Center, Surat - SMC",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 21.170046, 'longitude': 72.795405}"
3409372,"Gangineni Cheruvu, Chittoor - APPCB",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 13.20488, 'longitude': 79.097889}"
3409373,"Vaikuntapuram, Tirupathi - APPCB",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 13.615387, 'longitude': 79.40923}"
3409374,"Deen Dayal Nagar, Gwalior - MPPCB",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 26.259242, 'longitude': 78.216432}"
3409375,"Bata Chowk, Nalbari - PCBA",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 26.446912, 'longitude': 91.439057}"
3409376,"Central Academy for SFS, Byrnihat - PCBA",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 26.071318, 'longitude': 91.87488}"
3409377,"Meher Colony, Baripada - OSPCB",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 21.941841, 'longitude': 86.728318}"
3409378,"Jagamohanpur, Keonjhar - OSPCB",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 21.6439, 'longitude': 85.599355}"
3409379,"Divisional Forest Office, Rairangpur - OSPCB",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 22.265816, 'longitude': 86.174829}"
3409380,"Tata Township, Bileipada - OSPCB",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 22.06156703, 'longitude': 85.47409613}"
3409381,"Dabuna, Nayagarh - OSPCB",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 21.847279, 'longitude': 85.416905}"
3409382,"Raghunathpali, Rourkela - OSPCB",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 22.220833, 'longitude': 84.809444}"
3409383,"OMC Colony, Suakati - OSPCB",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 21.606865, 'longitude': 85.510538}"
3409384,"Barsua Iron Ore Mines, Tensa - OSPCB",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 21.869985, 'longitude': 85.167016}"
3409385,"RVCE-Mailasandra, Bengaluru - KSPCB",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 12.921418, 'longitude': 77.502466}"
3409386,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 17.336318, 'longitude': 76.847397}"
3409387,"Lingaraj Nagar, Hubballi - KSPCB",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 15.3714823, 'longitude': 75.1160168}"
3409388,"Kasturi Nagar, Bengaluru - KSPCB",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 13.003872, 'longitude': 77.664217}"
3409389,"Thimmalapura, Tumakuru - KSPCB",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 13.377516, 'longitude': 77.099072}"
3409390,"LGBI Airport, Guwahati - PCBA",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 26.10887, 'longitude': 91.589544}"
3409391,"Tarapur, Silchar - PCBA",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 24.82827, 'longitude': 92.79525}"
3409392,"Kanuru, Vijayawada - APPCB",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 16.486692, 'longitude': 80.699436}"
3409393,"Shivapura_Peenya, Bengaluru - KSPCB",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 13.0246342, 'longitude': 77.5080115}"
3409394,"Fertilizer Township, Rourkela - OSPCB",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 22.18972222, 'longitude': 84.86277778}"
3409395,"Sector-2, Rourkela - OSPCB",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 22.245, 'longitude': 84.88111111}"
3409396,"Nawapara SECL Colony, Chhal - CECB",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 22.118125, 'longitude': 83.140608}"
3409397,"OP Jindal School, Kunjemura - CECB",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 22.12665, 'longitude': 83.483212}"
3409398,"Govt. Higher Secondary School, Milupara - CECB",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 22.1910172, 'longitude': 83.5197009}"
3409399,"OP Jindal Industrial Park, Tumidih - CECB",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 22.06631475, 'longitude': 83.33820077}"
3409400,"Yerramukkapalli, Kadapa - APPCB",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 14.465052, 'longitude': 78.824187}"
3409401,"Samrat Ashok Udhyan, Jodhpur - RSPCB",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 26.253384, 'longitude': 72.976571}"
3409402,"Krishna Nagar, Bharatpur - RSPCB",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 27.215415, 'longitude': 77.50873}"
3409403,"MM Ground, Bikaner - RSPCB",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 28.018792, 'longitude': 73.292658}"
3409404,"Subash Chowk, Churu - RSPCB",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 28.296139, 'longitude': 74.961696}"
3409405,"Raja Ganj, Dholpur - RSPCB",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 26.699557, 'longitude': 77.898881}"
3409406,"Nayapura, Kota - RSPCB",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 25.196024, 'longitude': 75.855668}"
3409407,"Shastri Nagar, Tonk - RSPCB",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 26.159933, 'longitude': 75.780517}"
3409408,"Shivaji Nagar, Rishikesh - UKPCB",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 30.075911, 'longitude': 78.2859547}"
3409409,"Govt. Girls Inter College, Kashipur - UKPCB",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 29.2124114, 'longitude': 78.9611753}"
3409410,"Vedhaynath Colony, Sirohi - RSPCB",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 24.885261, 'longitude': 72.857549}"
3409411,"Christianpatty, Nagaon - PCBA",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 26.349082, 'longitude': 92.68449}"
3409412,"Dhanmandi, Kota - RSPCB",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 25.16409, 'longitude': 75.858137}"
3409413,"Idgah Hills, Bhopal - MPPCB",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 23.264759, 'longitude': 77.381568}"
3409414,"Vijay Nagar Scheme-78, Indore - Glenmark",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 22.76726, 'longitude': 75.8871}"
3409415,"Sardar Patel Nagar, Dhanbad - JSPCB",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 23.80569, 'longitude': 86.44268}"
3409416,"Rati Talai, Banswara - RSPCB",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 23.55519, 'longitude': 74.44001}"
3409417,"Shastri Nagar, Chittorgarh - RSPCB",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 24.892047, 'longitude': 74.623527}"
3409418,"Khatikan Mohalla, Dausa - RSPCB",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 26.895552, 'longitude': 76.334753}"
3409419,"Railway Colony, Barmer - RSPCB",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 25.747299, 'longitude': 71.393989}"
3409420,"Housing Board, Hanumangarh - RSPCB",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 29.61075, 'longitude': 74.283608}"
3409421,"Sahu Nagar, Sawai Madhopur - RSPCB",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 26.031443, 'longitude': 76.359327}"
3409422,"Indra Nagar, Jhunjhunu - RSPCB",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 28.108988, 'longitude': 75.386577}"
3409423,"Dhoinda, Rajsamand - RSPCB",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 25.03636, 'longitude': 73.883502}"
3409424,"Old City, Sri Ganganagar - RSPCB",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 29.931624, 'longitude': 73.864511}"
3409425,"Jhalamand, Jodhpur - RSPCB",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 26.215415, 'longitude': 73.070156}"
3409426,"Pragati Nagar, Pratapgarh - RSPCB",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 24.041198, 'longitude': 74.780702}"
3409427,"Radhakishan Pura, Sikar - RSPCB",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 27.608912, 'longitude': 75.153302}"
3409428,"Satyawati Vihar, Karauli - RSPCB",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 26.506177, 'longitude': 77.025989}"
3409429,"Rajlaxmi Nagar, Jhalawar - RSPCB",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 24.588397, 'longitude': 76.172782}"
3409430,"Mansarovar Sector-12, Jaipur - RSPCB",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 26.843698, 'longitude': 75.766894}"
3409431,"Digari Kalan, Jodhpur - RSPCB",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 26.29581, 'longitude': 73.082283}"
3409432,"Sector-2 Murlipura, Jaipur - RSPCB",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 26.960669, 'longitude': 75.771817}"
3409433,"RIICO Sitapura, Jaipur - RSPCB",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 26.786682, 'longitude': 75.827928}"
3409434,"Jigani, Bengaluru - KSPCB",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 12.7816279, 'longitude': 77.6299145}"
3409435,"Gavalinagar, Pimpri Chinchwad - MPCB",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 18.63673, 'longitude': 73.82487}"
3409436,"Park Street Wakad, Pimpri Chinchwad - MPCB",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 18.59051, 'longitude': 73.77946}"
3409437,"Thergaon, Pimpri Chinchwad - MPCB",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 18.616318, 'longitude': 73.765797}"
3409438,"Katraj Dairy, Pune - MPCB",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 18.45445, 'longitude': 73.854155}"
3409439,"Savitribai Phule Pune University, Pune - MPCB",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 18.547056, 'longitude': 73.826908}"
3409440,"Shivaji University, Kolhapur - MPCB",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 16.6870449, 'longitude': 74.2505872}"
3409441,"Sinchan Bhavan, Kolhapur - MPCB",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 16.7143745, 'longitude': 74.2426398}"
3409442,"Pratap Nagar, Bhilwara - RSPCB",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 25.339605, 'longitude': 74.618883}"
3409443,"New Colony, Bundi - RSPCB",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 25.435774, 'longitude': 75.644272}"
3409444,"Sadar Bazar, Jaisalmer - RSPCB",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 26.912329, 'longitude': 70.909168}"
3409445,"Mandor, Jodhpur - RSPCB",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 26.358805, 'longitude': 73.047444}"
3409446,"Vijay Nagar, Sangli - MPCB",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 16.843813, 'longitude': 74.615091}"
3409447,"Bamboliya, Baran - RSPCB",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 25.106006, 'longitude': 76.469948}"
3409448,"Ratandeep Housing Society, Solapur - MPCB",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 17.65439, 'longitude': 75.90649}"
3409449,"Dnyaneshwar Nagar, Solapur - MPCB",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 17.6336264, 'longitude': 75.9132495}"
3409450,"Karni Colony, Nagaur - RSPCB",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 27.213494, 'longitude': 73.734444}"
3409451,"Pandav Nagari, Nashik - MPCB",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 19.9591346, 'longitude': 73.7788008}"
3409452,"Sawe Wadi, Latur - MPCB",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 18.39963, 'longitude': 76.57452}"
3409453,"MIDC Ambad, Nashik - MPCB",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 19.95022, 'longitude': 73.73148}"
3409454,"Hirawadi, Nashik - MPCB",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 20.021503, 'longitude': 73.813844}"
3409455,"Kamble Tarf Birwadi, Mahad - MPCB",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 18.1023399, 'longitude': 73.4783687}"
3409456,"Ramdaspeth, Akola - MPCB",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 20.719516, 'longitude': 77.000253}"
3409457,"Tarakpur, Ahmednagar - MPCB",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 19.10122, 'longitude': 74.73339}"
3409458,"Shivneri Colony, Amravati - MPCB",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 20.9402359, 'longitude': 77.7895248}"
3409459,"Shri Shivaji Science College, Amaravati - MPCB",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 20.939198, 'longitude': 77.765701}"
3409460,"MIDC Chilkalthana, Aurangabad - MPCB",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 19.87562, 'longitude': 75.38731}"
3409461,"Rachnakar Colony, Aurangabad - MPCB",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 19.863756, 'longitude': 75.321188}"
